cve_ent,nom_ent,cve_mun,nom_mun,cvegeo,cve_ageb,pobreza,pobreza_ext
11,Guanajuato,11020,Leon,1102000016053,6053,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016104,6104,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016231,6231,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016246,6246,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016369,6369,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016439,6439,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016443,6443,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016458,6458,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016477,6477,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016481,6481,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016496,6496,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016551,6551,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016570,6570,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016585,6585,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,110200001659A,659A,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016693,6693,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016710,6710,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000016725,6725,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000017070,7070,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000017085,7085,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000017225,7225,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102000017297,7297,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,110200001730A,730A,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,110200975520A,520A,"(0, 18)","(0, 20)"
11,Guanajuato,11020,Leon,1102009756388,6388,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,110370001030A,030A,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,1103700010545,0545,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,1103700010615,0615,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,110370001062A,062A,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,1103700010691,0691,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,1103700010757,0757,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,110370001087A,087A,"(0, 18)","(0, 20)"
11,Guanajuato,11037,Silao de la Victoria,1103701910846,0846,"(0, 18)","(0, 20)"
